"drug_concept_id","drug_concept_name","ancestor_concept_id","ancestor_concept_name"
43532831,"{21 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Orsythia 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44506603,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Pimtrea Pack]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44506680,"{21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Larin Fe 1/20]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44506682,"{21 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Aubra 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44506696,"{21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Larin Fe 1.5/30]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44785078,"{21 (ethinyl estradiol 0.035 MG / norethindrone 0.4 MG Chewable Tablet) / 7 (ferrous fumarate 75 MG Chewable Tablet) } Pack [Zenchent Fe 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44785079,"{21 (ethinyl estradiol 0.035 MG / norethindrone 0.4 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Vyfemla 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44785105,"{28 (drospirenone 0.25 MG / estradiol 0.5 MG Oral Tablet) } Pack [Angeliq 0.25/0.5 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44785522,"{21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack [Larin 1/20]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44785523,"{21 (ethinyl estradiol 0.035 MG / norethindrone 0.4 MG Chewable Tablet) / 7 (ferrous fumarate 75 MG Chewable Tablet) } Pack [Wymzya Fe 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44785524,"{24 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 4 (ferrous fumarate 75 MG Oral Tablet) } Pack [Lomedia 24 Fe]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
44818390,"{21 (ethinyl estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Larin 1.5/30]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
45775208,"levomefolate",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
45777020,"{24 (drospirenone 3 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 4 (inert ingredients 1 MG Oral Tablet) } Pack [Nikki 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
45777071,"{21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Tarina Fe 1/20 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
45892213,"{24 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 4 (ferrous fumarate 75 MG Oral Tablet) } Pack [Gildess 24 Fe 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
46221773,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack [Ashlyna 91 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
46221782,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.03 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Juleber 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
46221783,"{24 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 4 (ferrous fumarate 75 MG Oral Tablet) } Pack [Larin 24 Fe 1/20]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
46221787,"{24 (ethinyl estradiol 0.025 MG / norethindrone 0.8 MG Chewable Tablet) / 4 (ferrous fumarate 75 MG Chewable Tablet) } Pack",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
46234546,"{24 (ethinyl estradiol 0.025 MG / norethindrone 0.8 MG Chewable Tablet) / 4 (ferrous fumarate 75 MG Chewable Tablet) } Pack [Layolis Fe 28]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
46234548,"{24 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 4 (ferrous fumarate 75 MG Oral Tablet) } Pack [Junel Fe 24 1/20 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
46275453,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.03 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Cyred 28 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
46275454,"{84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Setlakin 91 Day]",21602566,"PROGESTOGENS AND ESTROGENS IN COMBINATION"
1543003,"follitropin alfa 600 UNT/ML Injectable Solution",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
1563600,"chorionic gonadotropin",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
1563674,"chorionic gonadotropin 500 UNT/ML Injectable Solution",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
1563678,"chorionic gonadotropin 500 UNT/ML Injectable Solution [Chorex]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
1593248,"chorionic gonadotropin 5000 UNT/ML Injectable Solution [Novarel]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
19077733,"chorionic gonadotropin 5000 UNT/ML Injectable Solution",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
19080159,"follicle stimulating hormone 75 UNT / luteinizing hormone 75 UNT Injection",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
19127158,"0.5 ML choriogonadotropin alfa 0.5 MG/ML Prefilled Syringe",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
19127159,"0.5 ML choriogonadotropin alfa 0.5 MG/ML Prefilled Syringe [Ovidrel]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
19128370,"follicle stimulating hormone 75 UNT / luteinizing hormone 75 UNT Injection [Menopur]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40026847,"chorionic gonadotropin Injectable Solution",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40038505,"follitropin beta Injectable Solution [Follistim]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40038812,"follitropin alfa Injectable Solution",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40162395,"1.08 ML follitropin beta 833 UNT/ML Cartridge",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40169560,"chorionic gonadotropin 10000 UNT/ML Injectable Solution",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40169566,"chorionic gonadotropin 10000 UNT/ML Injectable Solution [Novarel]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40169567,"chorionic gonadotropin 10000 UNT/ML Injectable Solution [Pregnyl]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40236648,"clomiphene citrate 50 MG Oral Tablet",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
40236650,"clomiphene citrate 50 MG Oral Tablet [Serophene]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
42902797,"follitropin alfa 75 UNT/ACTUAT Prefilled Syringe [Gonal F]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
43011837,"0.36 ML follitropin beta 833 UNT/ML Cartridge [Follistim]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
43011840,"1.08 ML follitropin beta 833 UNT/ML Cartridge [Follistim]",21602597,"GONADOTROPINS AND OTHER OVULATION STIMULANTS"
1508440,"mifepristone 200 MG Oral Tablet [Mifeprex]",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
1511450,"danazol 100 MG Oral Capsule",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
1511451,"danazol 200 MG Oral Capsule",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
1511682,"danazol 50 MG Oral Capsule",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
1511683,"danazol 50 MG Oral Capsule [Danocrine]",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
1511685,"danazol 200 MG Oral Capsule [Danocrine]",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
40224655,"ulipristal acetate 30 MG Oral Tablet",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
40224656,"ulipristal acetate 30 MG Oral Tablet [Ella]",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
44814413,"raloxifene hydrochloride 60 MG Oral Tablet [Evista]",21602618,"OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM"
924566,"tamsulosin",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
989485,"dutasteride 0.5 MG Oral Capsule",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
996419,"finasteride 1 MG Oral Tablet [Propecia]",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
1341268,"terazosin 1 MG Oral Capsule",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
1341270,"terazosin 2 MG Oral Capsule",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
1341302,"terazosin 5 MG Oral Capsule",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
19012929,"silodosin 4 MG Oral Capsule",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
19023231,"finasteride 1 MG Oral Tablet",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
19038601,"terazosin 2 MG Oral Capsule [Hytrin]",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
19038603,"terazosin 1 MG Oral Capsule [Hytrin]",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
19077375,"finasteride 5 MG Oral Tablet",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
40102162,"tamsulosin Oral Capsule [Flomax]",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
40163905,"24 HR alfuzosin hydrochloride 10 MG Extended Release Oral Tablet",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
40166540,"tamsulosin hydrochloride 0.4 MG Oral Capsule",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
40166541,"tamsulosin hydrochloride 0.4 MG Oral Capsule [Flomax]",21602666,"DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY"
789773,"thyrotropin alfa 1.1 MG Injection",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
789778,"thyrotropin alfa 1.1 MG Injection [Thyrogen]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
790030,"tesamorelin 1 MG Injection",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
790200,"{2 (thyrotropin alfa 1.1 MG Injection) } Pack",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
790201,"{2 (thyrotropin alfa 1.1 MG Injection [Thyrogen]) } Pack [Thyrogen Kit]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1502880,"mecasermin 10 MG/ML Injectable Solution [Increlex]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1541079,"corticotropin",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1584910,"somatropin",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1584930,"somatropin 5 MG/ML Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1584952,"somatropin 8 MG/ML Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1584953,"somatropin 6 MG Injection",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1584983,"somatropin 10 MG/ML Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585034,"somatropin 5 MG Injection",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585040,"somatropin 5 MG/ML Injectable Solution [Tev Tropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585062,"somatropin 4.4 MG/ML Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585066,"somatropin 12 MG Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585067,"somatropin 12 MG Cartridge [Humatrope]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585069,"somatropin 24 MG Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585070,"somatropin 24 MG Cartridge [Humatrope]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585071,"somatropin 8.8 MG/ML Injectable Solution [Zorbtive]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585112,"somatropin 5 MG/ML Injectable Solution [Omnitrope]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585114,"somatropin 6 MG Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585115,"somatropin 6 MG Cartridge [Humatrope]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585120,"somatropin 8 MG/ML Injectable Solution [Serostim]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585144,"0.25 ML somatropin 0.8 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585145,"0.25 ML somatropin 1.6 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585146,"0.25 ML somatropin 1.6 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585147,"0.25 ML somatropin 2.4 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585148,"0.25 ML somatropin 2.4 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585149,"0.25 ML somatropin 3.2 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585150,"0.25 ML somatropin 3.2 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585151,"0.25 ML somatropin 4.8 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585172,"0.25 ML somatropin 4.8 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585174,"0.25 ML somatropin 5.6 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585175,"0.25 ML somatropin 6.4 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585176,"0.25 ML somatropin 6.4 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585177,"0.25 ML somatropin 7.2 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585178,"0.25 ML somatropin 7.2 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585179,"0.25 ML somatropin 4 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585180,"0.25 ML somatropin 4 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585181,"0.25 ML somatropin 8 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585202,"0.25 ML somatropin 8 MG/ML Prefilled Syringe [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585203,"1 ML somatropin 5 MG/ML Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585204,"1 ML somatropin 5 MG/ML Cartridge [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585206,"somatropin 4.4 MG/ML Injectable Solution [Saizen]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585227,"1.5 ML somatropin 10 MG/ML Pen Injector",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585228,"1.5 ML somatropin 10 MG/ML Pen Injector [Norditropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585230,"1.5 ML somatropin 3.33 MG/ML Pen Injector [Norditropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585242,"1.5 ML somatropin 6.67 MG/ML Pen Injector [Norditropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
1585244,"3 ML somatropin 10 MG/ML Pen Injector [Norditropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19008009,"cosyntropin",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19018902,"corticotropin 80 UNT/ML Injectable Suspension",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19036624,"somatropin 5 MG Injection [Humatrope]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19036626,"somatropin 5 MG/ML Injectable Solution [Saizen]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19071256,"somatropin 8.8 MG/ML Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19075848,"corticotropin 80 UNT/ML Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19079652,"somatrem 10 MG/ML Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19102463,"pegvisomant 15 MG Injection",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19122931,"mecasermin 10 MG/ML Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19128230,"somatropin 6 MG Injection [Serostim]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19129407,"0.25 ML somatropin 0.8 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19129408,"0.25 ML somatropin 5.6 MG/ML Prefilled Syringe",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
19135736,"3 ML somatropin 10 MG/ML Pen Injector",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603478,"2 ML somatropin 10 MG/ML Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603480,"2 ML somatropin 10 MG/ML Cartridge [Nutropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603483,"somatropin Pen Injector",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603484,"2 ML somatropin 10 MG/ML Pen Injector",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603486,"2 ML somatropin 10 MG/ML Pen Injector [Nutropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603489,"2 ML somatropin 5 MG/ML Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603490,"2 ML somatropin 5 MG/ML Cartridge [Nutropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603651,"2 ML somatropin 5 MG/ML Pen Injector",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603652,"2 ML somatropin 5 MG/ML Pen Injector [Nutropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603698,"1.5 ML somatropin 3.33 MG/ML Pen Injector",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603701,"1.5 ML somatropin 3.3 MG/ML Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603714,"1.5 ML somatropin 6.67 MG/ML Pen Injector",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
35603716,"1.5 ML somatropin 6.67 MG/ML Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40026633,"corticotropin Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40026966,"cosyntropin Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40026968,"cosyntropin Injectable Suspension",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40084082,"somatropin Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40135171,"somatropin Injectable Solution [Omnitrope]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40160962,"1.5 ML somatropin 6.67 MG/ML Cartridge [Omnitrope]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40166101,"1.5 ML somatropin 3.3 MG/ML Cartridge [Omnitrope]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40168471,"2 ML somatropin 2.5 MG/ML Pen Injector",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40169210,"somatropin 8.8 MG Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40169224,"somatropin 8.8 MG Cartridge [Saizen]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40176999,"2 ML somatropin 2.5 MG/ML Pen Injector [Nutropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40221834,"1 ML somatropin 12 MG/ML Cartridge",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40221835,"1 ML somatropin 12 MG/ML Cartridge [Genotropin]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
40228902,"corticotropin 80 UNT/ML Injectable Solution [Acthar]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
44122817,"Cosyntropin 0.25 MG Injectable Solution",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
46221381,"somatropin 10 MG/ML Injectable Solution [Zomacton]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
46221383,"somatropin 5 MG/ML Injectable Solution [Zomacton]",21602683,"ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES"
793166,"desmopressin acetate 0.00166 MG/ACTUAT Metered Dose Nasal Spray [Noctiva]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1326115,"oxytocin",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1507835,"vasopressin (USP)",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1507838,"vasopressin (USP) 20 UNT/ML Injectable Solution",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1517070,"desmopressin",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1517147,"desmopressin acetate 0.1 MG Oral Tablet",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1517148,"desmopressin acetate 0.1 MG Oral Tablet [DDAVP]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1517151,"desmopressin acetate 0.1 MG/ML Nasal Solution [DDAVP]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1517202,"desmopressin acetate 0.2 MG Oral Tablet [DDAVP]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1559849,"desmopressin acetate 0.0277 MG Sublingual Tablet",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
1559853,"desmopressin acetate 0.0553 MG Sublingual Tablet",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
19057128,"oxytocin 10 UNT/ML Injectable Solution",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
19133766,"desmopressin acetate 0.2 MG Oral Tablet",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
19135597,"desmopressin acetate 0.004 MG/ML Injectable Solution",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
19135599,"desmopressin acetate 0.004 MG/ML Injectable Solution [DDAVP]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
19135602,"desmopressin acetate 0.01 MG/ACTUAT Nasal Spray",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
19135604,"desmopressin acetate 0.01 MG/ACTUAT Nasal Spray [DDAVP]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
19135608,"desmopressin acetate 0.1 MG/ML Nasal Solution",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
35201751,"vasopressin (USP) 20 UNT/ML Injection",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
35202042,"1 ML vasopressin (USP) 20 UNT/ML Injection",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
35606202,"1 ML desmopressin acetate 0.004 MG/ML Injection",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
35606204,"1 ML desmopressin acetate 0.004 MG/ML Injection [DDAVP]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
36250091,"desmopressin acetate 0.15 MG/ACTUAT Metered Dose Nasal Spray",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
36250093,"desmopressin acetate 0.15 MG/ACTUAT Metered Dose Nasal Spray [Stimate]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
40026714,"desmopressin Injectable Solution",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
40026717,"desmopressin Nasal Solution",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
40026724,"desmopressin Oral Tablet",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
40026725,"desmopressin Oral Tablet [DDAVP]",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
40067433,"oxytocin Injectable Solution",21602697,"POSTERIOR PITUITARY LOBE HORMONES"
